order_item_id,order_id,product_id,quantity,price_per_unit,line_total
d4924943-27f4-41f5-9fc7-ad6edce4268d,84dda825-5d06-4510-a819-e02e79d7b51f,3fbb6d48-1774-48e8-8024-c8bee6411d52,3,1361.31,4083.93
37557120-0330-4b54-9c98-f2d6948f20e1,9ffec0f1-c166-43bf-a5e0-4b358f72cf6c,7d253fec-5adc-4288-9de3-fa6365e9dac5,3,450.51,1351.53
5db2fe8e-1254-482b-840b-2ce040e6c936,1603eb65-2905-4d30-bc06-ce3020695952,f38682a9-341d-44ba-b3a9-1a247c6f4548,1,203.39,203.39
97b5e646-ae3a-4ae0-9313-fd0a9c32b2a5,ca5fea9e-c24d-485c-b720-263a9c5b51b1,3fbb6d48-1774-48e8-8024-c8bee6411d52,1,1361.31,1361.31
806677a4-2147-4bb6-a367-e72e23dade40,cb8cdb89-09a4-4737-a0b6-105a2ee5f068,181223dc-6a4c-4ac9-8fc3-15f536a24dc9,3,1120.6,3361.8
e9529d3e-15e0-40f6-bfe9-246d9454d084,c64d89e1-2316-48e3-8b17-f11db4f0deec,e9edad0f-c915-46ab-8544-17472fe77d69,1,18.85,18.85
d36abf6d-221a-4663-a60a-f9d46c8983dc,a5fc66fc-c286-4c08-a4b0-6e2cc73a0307,b79016b7-5e8c-43c3-852b-5549391fa673,3,854.5,2563.5
2a193754-6487-472d-9cee-e3f2f2181ea3,d721b271-ccea-4b3a-938e-b35a7eeab516,87f115bb-407e-4f6b-9109-2541a0748a03,1,1039.7,1039.7
d094ad21-461a-4598-a272-f475082c8f84,0032f898-198c-4f41-b580-98433c34f0ca,be5889fd-5c70-45c3-8708-36e76498ec37,2,158.83,317.66
9cc1c44b-af56-48b2-8f28-b965126b1540,fad4f9b9-91a7-44ab-9bb9-68d54629e291,32d20a60-40e3-4725-8595-c8ca49d05c00,2,709.11,1418.22
d7e8cf81-5994-4ce2-871e-131ae69a5636,4743b4c4-9390-4c57-bea6-caa0121b7f1b,078c6b87-45cb-498e-bb8f-cd3edb80a584,1,1450.34,1450.34
4377e9d3-a3af-4c7f-8bff-cbe5172f25c6,4f4c0431-744e-4042-9e3b-2e88dd0009fd,02b27a83-07c3-4d2d-8255-8a74ecff84e8,3,831.15,2493.45
1153d543-99a7-4290-83b4-078985e4440b,f0b4edc6-5788-451a-85e5-5d040c28e329,bebf85ec-541f-4447-b26d-0a4d0234bfa5,2,739.84,1479.68
b9e8239f-47db-42e3-9cca-d1288ac2dac9,ae1d8c41-30ee-4a34-a207-b25247fef00e,078c6b87-45cb-498e-bb8f-cd3edb80a584,1,1450.34,1450.34
e3156c89-1205-487d-9260-b75ce87df53d,54ad0eb4-33dd-4719-840c-c3999547d3de,4ce856f3-aaf2-40f7-9c66-18e2341d20fb,2,917.16,1834.32
70a45469-826a-4038-82bd-4add2671cc89,6276f603-104c-4874-bf0a-398e35d40485,99fc97a1-6c8e-49ed-af25-13f0bea2bb70,1,1697.79,1697.79
e0a98671-cbc0-4f47-85db-4f202e35b738,de462485-5fa4-44d0-87ce-273ce3cc4a5a,a0585708-2c79-46e0-bcfc-310be032a3ca,3,1215.94,3647.82
8946aace-1fa6-460e-8ec6-8ad9e5227acb,9c5aad6d-8eab-4d56-9b6c-c49cd1add8fb,078c6b87-45cb-498e-bb8f-cd3edb80a584,1,1450.34,1450.34
30ff25de-6577-4fad-9a81-46ac92b7fe48,810ebcfa-2e9c-442d-b4dd-24be0649bbaf,be03104b-3136-465c-81c8-d36b467670b7,3,379.6,1138.8
5449bd85-329b-4bf0-9c6f-0c74dd94d316,05d84c59-373f-4e65-a2a6-f6c6a2572c3f,021ad0a7-5868-4834-95d1-e4df0edf952d,2,1324.82,2649.64
59e445c9-5722-48fa-8b30-1c8d09e5ad69,ab833507-8a4f-4203-8b8d-242e66874b84,d2054c3f-782c-41ee-970f-b40351d3ecab,2,505.16,1010.32
ae537615-dda9-4556-8a39-e06f467d93c9,aa5ccbf8-52e4-4b14-9b90-e5c5b3d39b62,f94f39cf-1cb0-4067-ad00-ff3df5042bdd,2,1479.66,2959.32
1a76152a-a7fa-4dd2-b39d-654c641f5575,fb536cd3-46d3-43d0-9a9d-8344fbe07082,cc63a443-2c0f-4e89-a143-ccd6aeb07cf6,1,1667.49,1667.49
95bd319e-c129-4a7b-9e4a-24c8dfaf0ce6,fe0d238e-c263-403e-bb65-4ec0bd05d4b6,bfc8fa46-7569-49ec-b12a-d5f186f44ecc,1,1495.39,1495.39
a125d993-41fc-4edd-8743-1e841f7d8bd2,3bdccb08-eb4e-4292-909b-3fea76449df4,02b27a83-07c3-4d2d-8255-8a74ecff84e8,3,831.15,2493.45
433c78be-93b1-4e0d-9798-93fb72195760,5b269b7b-4952-4dce-ada0-b37f1fdcff68,b3692313-d9bb-4cf6-9dfe-0cca3f4972b9,1,450.3,450.3
57274ec7-7d03-4fcb-b514-1817f72622de,8c603610-7d05-472a-840f-7806ec8d878c,629f7f67-2d08-4ba0-bc65-3d1e6b78b9b3,1,218.65,218.65
23d5d96e-14ec-4235-88fc-fde99bdb67d1,9c5aad6d-8eab-4d56-9b6c-c49cd1add8fb,bfc8fa46-7569-49ec-b12a-d5f186f44ecc,1,1495.39,1495.39
7b9232c3-a4ee-4e91-a0e9-275f6b9cfc3e,aa5ccbf8-52e4-4b14-9b90-e5c5b3d39b62,629f7f67-2d08-4ba0-bc65-3d1e6b78b9b3,1,218.65,218.65
b910dc69-aeb1-4ecb-911e-da9f9e69921f,a5fc66fc-c286-4c08-a4b0-6e2cc73a0307,e9edad0f-c915-46ab-8544-17472fe77d69,2,18.85,37.7
e3e7e466-6e30-4ad6-a190-b4842e095d33,0032f898-198c-4f41-b580-98433c34f0ca,12603fbf-0d0c-43be-b0cb-2f32bb364547,2,208.5,417.0
da1eff8b-582c-4394-bc43-7ab8116f9bf6,80824e5d-9505-40b1-938c-c443fafae66d,3fbb6d48-1774-48e8-8024-c8bee6411d52,1,1361.31,1361.31
1351653d-cd2e-4d22-becc-1c9ec12728e8,c728b470-4837-4a5b-9aa3-63153e92f986,12603fbf-0d0c-43be-b0cb-2f32bb364547,2,208.5,417.0
5169d48e-d6dd-457d-9001-d117480732a1,00fbb24f-9fa2-49ab-8473-3656429bbc0c,cc63a443-2c0f-4e89-a143-ccd6aeb07cf6,2,1667.49,3334.98
18bae80d-1f06-4b9b-a0fa-6afaaa43a854,3455bdd7-748d-4a00-9fa0-3b64eee6eeba,b79016b7-5e8c-43c3-852b-5549391fa673,2,854.5,1709.0
7f83571a-854d-4da2-901e-b63322f12710,80824e5d-9505-40b1-938c-c443fafae66d,9009abfb-324e-4d9d-a258-476907f7bc40,3,742.56,2227.68
21bac2ba-b91c-4ba3-92bc-b14154a30939,2615e3fa-1173-4a95-98de-528a00f053b7,b8ab0bf3-330a-4732-b832-d4ba46f27daf,1,1765.59,1765.59
769e10e5-4374-44bd-a251-809735b90250,9b605f44-7188-4a6f-a786-3079cf21cf58,cdf83865-bc39-4c63-8194-405f8e8b191f,1,536.46,536.46
21bc90d0-6007-4dc1-94de-66b4ef869594,32a2e219-5f12-4749-8797-c7bee077fe7d,5b19203e-86c6-4de4-a0ab-e597b2465ab4,3,1196.44,3589.32
92dfc139-674a-44ae-8226-6b101a2210d5,79e5b2e2-c78d-405d-bc5f-aad727ce1a46,be5889fd-5c70-45c3-8708-36e76498ec37,3,158.83,476.49
04495095-2d6d-4959-bfbb-a35d5457a836,d9f4cf55-0284-4038-a394-4c12fbea8879,5e53fb8e-f5a1-49d1-963b-75b89a6029e4,1,1488.94,1488.94
6deb1d69-3168-417c-99c2-58d9865fb72c,80824e5d-9505-40b1-938c-c443fafae66d,181223dc-6a4c-4ac9-8fc3-15f536a24dc9,1,1120.6,1120.6
dd887c7c-8a98-45e4-9174-fa3f26ba3806,304c7798-7123-4358-8ecd-59f27e0b3e23,3fbb6d48-1774-48e8-8024-c8bee6411d52,3,1361.31,4083.93
5171f3ec-fcc7-4b43-8ca1-6f68609f76cf,1efbee31-a4db-492c-8591-fefb72c55bf9,7d9cfb6c-9abf-4d60-b8d7-eec4bd11371c,1,598.42,598.42
8650cd99-3b21-474e-89ae-d691752fdfad,66035c2a-4b08-4ff8-bd3e-93b2df7ceff0,3fbb6d48-1774-48e8-8024-c8bee6411d52,2,1361.31,2722.62
fc9962f7-0e7a-466d-b281-cdbacf773c83,1750bced-7d1b-416b-864f-40c2709b714e,b8ab0bf3-330a-4732-b832-d4ba46f27daf,1,1765.59,1765.59
6e379523-0086-4b25-81ea-4f878476dc37,f7fc9a89-3c68-4e8c-9fbe-ad8f00705124,f38682a9-341d-44ba-b3a9-1a247c6f4548,2,203.39,406.78
70409000-306f-46d2-934a-fba477477c03,7bf98ff9-996e-4dcf-9c3a-b0f0558dacad,bf03b6c5-0d2c-47f7-b58a-3731db9f68d4,1,1703.72,1703.72
23103e63-5b17-44d2-9369-3eb332acc24d,0289e02c-2d13-444f-8dcd-fad1cf73c661,eaff0482-e429-4ae2-8056-da63257284f4,1,1557.87,1557.87
db5da86f-b58a-4ec1-bbb1-af74fba52925,e5169c60-6de1-4ab8-9734-49ceee57afa2,02b27a83-07c3-4d2d-8255-8a74ecff84e8,3,831.15,2493.45
6f6d16cb-cc7a-49a5-baa2-51ca3410b72c,46873b8a-f988-42ae-b399-01c46bfbfc3c,4ce856f3-aaf2-40f7-9c66-18e2341d20fb,1,917.16,917.16
19640833-4122-4728-a7ce-d214016246c4,9c4985ca-ce42-4644-8963-13fb36834aba,bebf85ec-541f-4447-b26d-0a4d0234bfa5,2,739.84,1479.68
ebd91a1f-7993-4ba3-a1bb-b6538efb1500,fe0d238e-c263-403e-bb65-4ec0bd05d4b6,a9aa3050-532e-4e20-b7c1-6f68b1d0fb52,2,1047.95,2095.9
fcf5eba5-d288-481c-a34c-66c61fd8091a,f99b5f06-e175-4b46-8c8a-81d5d455dd65,181223dc-6a4c-4ac9-8fc3-15f536a24dc9,1,1120.6,1120.6
5b994cb3-eb71-4e13-b845-540acee6cc7c,84785d80-75ec-49fa-af89-e5917f7ae973,f94f39cf-1cb0-4067-ad00-ff3df5042bdd,1,1479.66,1479.66
5abcba1f-a13d-42c9-8ba7-7a45ed684f8b,672d6004-0f5c-4668-a9ec-6bcc5a657153,cdf83865-bc39-4c63-8194-405f8e8b191f,3,536.46,1609.38
529df346-2739-4a5e-86f7-d314760c8dd8,05d84c59-373f-4e65-a2a6-f6c6a2572c3f,0bc3b889-89d7-4e37-90af-e98293e303c5,2,1587.34,3174.68
e255b530-46d4-4973-8d60-62e95dd5e8f2,7bf98ff9-996e-4dcf-9c3a-b0f0558dacad,c4a3c5cc-141a-4d96-a36a-44424b3cd5eb,1,1191.05,1191.05
1cf05920-0ed7-452c-a4e1-1923c7bcfd0a,97ca23ee-acb4-4c28-88d1-04551d79eb45,12603fbf-0d0c-43be-b0cb-2f32bb364547,2,208.5,417.0
4695a26f-621f-4159-a596-1b8f0b63f481,eafdbdbf-6ce6-4070-9ccb-916bdfd32cd4,f7fc2215-e1ea-4db1-801c-a746587c530a,1,296.02,296.02
69bce591-6fda-47fb-9f75-38ebd2c1baf7,fd1e3c8e-4110-4235-b420-6d1f7da70581,5d9fc1d5-71f7-4ee3-90ab-d7de4e20e293,3,335.3,1005.9
11174710-ac3c-45b7-a391-5b9b916893f4,ab833507-8a4f-4203-8b8d-242e66874b84,021ad0a7-5868-4834-95d1-e4df0edf952d,3,1324.82,3974.46
277aa9e8-0f6a-43c7-86f4-b22e76e0421b,1269ccbc-697f-499a-84c1-ea74b5a68cbd,4ce856f3-aaf2-40f7-9c66-18e2341d20fb,2,917.16,1834.32
a9eae77a-2d02-49a6-9e90-1e191165c55b,65b162fd-7eab-4b7d-aed9-fd7010a5446d,88799197-ae78-4112-a6d4-b08daa889cf4,3,1191.28,3573.84
97dbf921-93c8-4eed-838b-fe5b088129af,439410d8-fc88-4608-ab10-a22519878b54,12603fbf-0d0c-43be-b0cb-2f32bb364547,3,208.5,625.5
3e08898c-7064-4ed7-8ed8-db4bc2ee061c,1dcf42a8-8980-4ac1-90c2-212c3bf78344,165edf94-ee0b-4ed5-8440-70cb81ca8ba4,3,1205.48,3616.44
70e37cf1-faae-4a87-8d2d-6fb51a298886,de462485-5fa4-44d0-87ce-273ce3cc4a5a,b3692313-d9bb-4cf6-9dfe-0cca3f4972b9,2,450.3,900.6
29175d29-447b-4622-a654-b0cb08ddaf1d,339a9c54-8885-4667-a73a-d20bc03a793a,b3692313-d9bb-4cf6-9dfe-0cca3f4972b9,3,450.3,1350.9
83da690f-c19f-4b84-8e94-ed16e13f1362,e9dd10b3-e433-4761-878f-863057f9e62f,f38682a9-341d-44ba-b3a9-1a247c6f4548,3,203.39,610.17
bb6ad6ae-057d-4977-9fbc-6e0522de11a7,d117baf5-1081-4f48-9ac8-eef456b08327,bf03b6c5-0d2c-47f7-b58a-3731db9f68d4,2,1703.72,3407.44
7bbf2df9-c2fc-4d75-baa9-29f19a6cd360,e6357502-b737-4b7b-a5e8-1137d6860480,bf03b6c5-0d2c-47f7-b58a-3731db9f68d4,2,1703.72,3407.44
22a898e0-28af-4d8d-b5b6-047840912b85,32a2e219-5f12-4749-8797-c7bee077fe7d,c4aeab2a-25ca-48f5-9b2c-0f81db3b1128,2,265.23,530.46
83e2b0af-724f-473d-a2c1-c9fe44896420,339a9c54-8885-4667-a73a-d20bc03a793a,0c15dcc0-ec72-40e2-be21-f8afa3f0f58f,1,1108.58,1108.58
17304f32-6794-4515-8a5c-8922fad310b8,d9f4cf55-0284-4038-a394-4c12fbea8879,8b75003e-4807-4774-89c0-f24d1ce7547e,3,1712.32,5136.96
a3030842-c4ba-424b-8fc9-75a8b5b4699a,46873b8a-f988-42ae-b399-01c46bfbfc3c,5cb434d8-90e7-4531-8090-dbcda71ac68b,1,1340.21,1340.21
c40e339d-5957-4f09-afed-f9089906d5cd,439410d8-fc88-4608-ab10-a22519878b54,fcd09f29-dff0-4a0a-a0e7-d30b16f952dd,2,1266.61,2533.22
066f775c-1be7-4663-bb3c-5c2f89fd56d3,c64d89e1-2316-48e3-8b17-f11db4f0deec,ea5f8438-7a05-4c54-9143-50f08b450a41,3,314.5,943.5
cee4f5a8-6322-4f58-8d2f-788ff1053109,b7020c91-c0eb-41a5-8361-05239d95b378,165edf94-ee0b-4ed5-8440-70cb81ca8ba4,1,1205.48,1205.48
72ccdc8d-c465-4e06-9693-894e58d438bf,e61d9ed3-0bfd-476a-a6ba-24a0a0fc9955,8528e2f5-fdd1-41fe-a04e-7c282c5503be,1,240.3,240.3
ae66391e-ead7-4768-81ee-e74c95eca3d2,3bdccb08-eb4e-4292-909b-3fea76449df4,26b3786c-beec-4cfa-ace2-5c2a1a7fa019,1,1329.77,1329.77
432edc0b-4ff9-47ff-b159-b28a5733ff18,9b605f44-7188-4a6f-a786-3079cf21cf58,e9edad0f-c915-46ab-8544-17472fe77d69,2,18.85,37.7
6d742e5b-257c-4687-b760-fde31312471f,6276f603-104c-4874-bf0a-398e35d40485,021ad0a7-5868-4834-95d1-e4df0edf952d,2,1324.82,2649.64
a4f7be7b-dc90-4403-a2a4-32e2555fa572,8e84b6fb-5958-4159-8a04-d77bfab861f5,a9aa3050-532e-4e20-b7c1-6f68b1d0fb52,2,1047.95,2095.9
c8f11b61-806b-4745-ae30-9c9b4044d48d,9c4985ca-ce42-4644-8963-13fb36834aba,cc63a443-2c0f-4e89-a143-ccd6aeb07cf6,2,1667.49,3334.98
3d951980-b5b1-4ed1-a6fd-621ff1dd175c,be1ee343-d083-4b89-8051-4131af307278,5b19203e-86c6-4de4-a0ab-e597b2465ab4,3,1196.44,3589.32
7530df70-8c45-45c9-8664-9e496a1d1dce,4f4c0431-744e-4042-9e3b-2e88dd0009fd,f1744eeb-004d-4e53-829e-befd77d3f6e8,1,920.21,920.21
cf5c4071-e3ce-4d93-8c83-1885450b5c5f,a9ff99e7-5a3c-436f-aca5-0e7e67c87195,7d9cfb6c-9abf-4d60-b8d7-eec4bd11371c,2,598.42,1196.84
2b26a51e-4198-43bb-954e-8509bd8d9d5e,a5fc66fc-c286-4c08-a4b0-6e2cc73a0307,bf03b6c5-0d2c-47f7-b58a-3731db9f68d4,2,1703.72,3407.44
863b81d1-72bd-4a23-bd4e-c4b7122a26af,31cd2e77-ee82-4a3c-b06d-4f8c996eaa5e,569b37e6-5cf1-47ea-bcb4-0577555ed36c,3,1195.82,3587.46
344c264f-12aa-409a-85a5-318e1f381c31,fd1e3c8e-4110-4235-b420-6d1f7da70581,be5889fd-5c70-45c3-8708-36e76498ec37,3,158.83,476.49
f6e1518e-b227-4b0c-b094-cf03548c7c10,536651f1-f6d8-4b15-ab09-71629d423898,181223dc-6a4c-4ac9-8fc3-15f536a24dc9,3,1120.6,3361.8
4d256fb4-082d-462d-b4c4-85bed0b1ee21,05d84c59-373f-4e65-a2a6-f6c6a2572c3f,181223dc-6a4c-4ac9-8fc3-15f536a24dc9,2,1120.6,2241.2
3e08484c-81b8-47d4-a498-641615cf9c9b,aa5ccbf8-52e4-4b14-9b90-e5c5b3d39b62,fcd09f29-dff0-4a0a-a0e7-d30b16f952dd,2,1266.61,2533.22
5bf3b4d9-0525-4025-8325-bd201318036c,5288074d-96b9-4a1e-8c85-bf939b681730,39e296ff-70ba-4341-adf1-c32ba1d81ddf,1,1793.03,1793.03
252c936b-0808-443b-86a4-f65e9ede043c,3c048328-5ae8-4f24-9ddb-5b1517bd9cf4,9c48a6b8-d7b4-488e-955f-b6ebe42d25c5,2,1097.89,2195.78
96b1b8bb-cde6-4938-a525-2110852bcea0,a72e7385-7686-403e-901c-7555dde313b5,cdf83865-bc39-4c63-8194-405f8e8b191f,3,536.46,1609.38
69944371-7bb5-46f7-83f0-bb08ec1f0a1e,65b162fd-7eab-4b7d-aed9-fd7010a5446d,21637a29-aa29-4e59-a5a9-a65499464720,3,1504.75,4514.25
8c129e70-1067-4759-9e8d-118d14c3f0a2,e4e6359c-807a-47bd-9d58-7e626ddbaaa8,0c15dcc0-ec72-40e2-be21-f8afa3f0f58f,2,1108.58,2217.16
3140176e-b00c-4082-99f1-d45732841b4e,84dda825-5d06-4510-a819-e02e79d7b51f,01f84cec-e491-4af9-8802-47ef9cdf8947,3,818.37,2455.11
733542c8-5041-4eea-b074-4fa2de1832c2,7decdc83-0a4f-4458-968a-7a2316700627,04cdd28d-8e8e-47fc-ac3c-0623c36bf036,3,765.5,2296.5
bee7a558-e5d5-4657-9a43-7c1f7df26595,c6fd0b1b-b988-4f65-96da-f8651ed35f66,fa645c0e-0d95-4049-b6bf-ca1866e1fd78,3,1220.25,3660.75
7147ed27-2cb8-4102-8087-ab5579417c51,739db0db-997e-497d-b705-2ed6ec040cff,d2054c3f-782c-41ee-970f-b40351d3ecab,3,505.16,1515.48
47abdbc8-e28e-424e-abae-0e2a1ad6730a,b2d282cb-6c48-4ad7-a0f2-28cf22c3808d,0a4bd5cb-deab-4144-9510-c29adc25703b,1,189.77,189.77
40ed29dc-7877-4763-94d6-209e722b57e6,a5fc66fc-c286-4c08-a4b0-6e2cc73a0307,90578359-5f2d-4b94-952e-bc6930ff5dec,1,311.87,311.87
dbfadcb7-48d4-4182-9ea6-04f982f41875,339a9c54-8885-4667-a73a-d20bc03a793a,12603fbf-0d0c-43be-b0cb-2f32bb364547,3,208.5,625.5
e113edc0-c6e9-413a-9bf2-85ae399bb8bc,0032f898-198c-4f41-b580-98433c34f0ca,d2054c3f-782c-41ee-970f-b40351d3ecab,2,505.16,1010.32
34f2c3c6-212a-4ad3-843f-b32aa5cc1730,1e296556-388c-4032-a988-f00c1545c298,90578359-5f2d-4b94-952e-bc6930ff5dec,3,311.87,935.61
305082fb-dc5f-4491-8a1e-5a4ba2c92ec3,b46bef7e-94a4-49fe-bb68-306637bb7d7d,3fbb6d48-1774-48e8-8024-c8bee6411d52,2,1361.31,2722.62
610baf36-2a40-41ea-af64-51383d5eb889,0289e02c-2d13-444f-8dcd-fad1cf73c661,b79016b7-5e8c-43c3-852b-5549391fa673,1,854.5,854.5
5573b12a-431b-48fc-97ea-b85bf861b067,3455bdd7-748d-4a00-9fa0-3b64eee6eeba,5cb434d8-90e7-4531-8090-dbcda71ac68b,3,1340.21,4020.63
a555bd12-b0d6-48ee-80cb-3728d4e3a0a3,0032f898-198c-4f41-b580-98433c34f0ca,99fc97a1-6c8e-49ed-af25-13f0bea2bb70,2,1697.79,3395.58
3cfb016e-862c-4d71-b761-141d6f0fca29,a2d903d8-d952-4e92-b6b8-3148fca43dbd,2ff14d4b-e45f-4b22-8165-a855b696ab9c,1,221.43,221.43
01d63ce1-7c21-465c-9bef-d206ef5db305,1750bced-7d1b-416b-864f-40c2709b714e,165edf94-ee0b-4ed5-8440-70cb81ca8ba4,2,1205.48,2410.96
3150175b-7b5e-4d46-9ff6-f46425870b40,fd2dae31-20c9-41e8-b57c-f38fbd04f381,bf03b6c5-0d2c-47f7-b58a-3731db9f68d4,3,1703.72,5111.16
11ce94fb-e56e-49f7-85d1-a338fd6b518b,65ebfb29-911a-4ac0-b320-f1c157d0bec0,d4b2d20a-8bec-43c9-85ab-4235762eaab7,2,139.9,279.8
2760ce90-7815-44fc-9030-68be05d1acee,a72e7385-7686-403e-901c-7555dde313b5,f94f39cf-1cb0-4067-ad00-ff3df5042bdd,3,1479.66,4438.98
4029d3a7-ef09-46a4-9f1a-0c3a1c29b901,635c714e-4409-45e5-adb4-94a46f8863a0,379c2c9d-caff-437b-95f8-bcc9ee7ebabd,1,1452.87,1452.87
7d9c1b4b-50e6-4498-9c2f-24d094cde1a7,51f9cd11-211f-4a86-9a0a-46d326b3a46b,5cb434d8-90e7-4531-8090-dbcda71ac68b,1,1340.21,1340.21
c4849ec0-4446-4d10-82b1-582e5f1b8358,49038f7c-68a7-4cab-b2a0-dd47033692b6,4f106bcd-5242-4970-88c3-c1c4db236cc8,3,1619.68,4859.04
bc010c74-8b4c-4a94-af09-3e8781213bab,e4e6359c-807a-47bd-9d58-7e626ddbaaa8,be03104b-3136-465c-81c8-d36b467670b7,3,379.6,1138.8
946dc401-8e12-4f47-8880-d22419652cec,e5169c60-6de1-4ab8-9734-49ceee57afa2,0c15dcc0-ec72-40e2-be21-f8afa3f0f58f,3,1108.58,3325.74
6a261272-2e19-40b7-8b18-d77b31e3b192,e61d9ed3-0bfd-476a-a6ba-24a0a0fc9955,12b26915-1444-4430-8538-ec9c379c01d2,3,887.11,2661.33
f330c184-d1b1-4c63-abda-2d1eca8f79a5,4dd748c4-23d6-46cb-90ac-33c7dad17498,c4a3c5cc-141a-4d96-a36a-44424b3cd5eb,1,1191.05,1191.05
56f8e5db-784b-4fc2-aef2-75d1546114c0,c64d89e1-2316-48e3-8b17-f11db4f0deec,d2054c3f-782c-41ee-970f-b40351d3ecab,3,505.16,1515.48
d922334a-8388-4034-bb1a-9b4df9ede915,00b2bb7f-34ca-47e1-b0e4-f942a362d9b0,72519764-0683-4513-a2d5-8515611c9e7e,1,1270.82,1270.82
200b9e44-b7b3-48f1-8f2f-c21440afbcc1,fe0d238e-c263-403e-bb65-4ec0bd05d4b6,12603fbf-0d0c-43be-b0cb-2f32bb364547,2,208.5,417.0
854ae3fc-28e9-4b18-8422-7225b0b40405,1750bced-7d1b-416b-864f-40c2709b714e,d2054c3f-782c-41ee-970f-b40351d3ecab,3,505.16,1515.48
7cbb617c-43c1-4819-856e-10333a4cc711,3455bdd7-748d-4a00-9fa0-3b64eee6eeba,be5889fd-5c70-45c3-8708-36e76498ec37,2,158.83,317.66
25fcee22-6d6e-4a48-a16b-6a92059e951a,305c9860-c0db-49e6-889f-6199c8cdede1,e827139b-d210-4fba-9bb8-4615c8769cfb,3,549.39,1648.17
83f36d46-a35f-4244-9102-05d411f22733,7baac447-b41a-4bff-8ef2-fbe91469adbf,f7fc2215-e1ea-4db1-801c-a746587c530a,2,296.02,592.04
e776dd88-f832-48af-a57d-e57bfcb75e36,f7fc9a89-3c68-4e8c-9fbe-ad8f00705124,99a3d0d9-74e8-4065-8f7d-bdfb67f6d8e0,3,150.65,451.95
5e001714-ea7f-405d-977e-ac90703e27bf,b8fe2c9e-fe15-482f-8492-bb8626d2b74f,32d20a60-40e3-4725-8595-c8ca49d05c00,3,709.11,2127.33
dc94202b-905d-4582-a206-b805706572d0,04b17df4-3c5c-42dc-ad73-e2a128c4c3f0,e827139b-d210-4fba-9bb8-4615c8769cfb,2,549.39,1098.78
9875669b-097b-4de9-8481-bcde708531db,04b17df4-3c5c-42dc-ad73-e2a128c4c3f0,3fbb6d48-1774-48e8-8024-c8bee6411d52,2,1361.31,2722.62
a828c3f5-5864-41b9-8db9-fa393b49bcf7,fd2dae31-20c9-41e8-b57c-f38fbd04f381,0c15dcc0-ec72-40e2-be21-f8afa3f0f58f,1,1108.58,1108.58
4477221f-76c9-42c2-91a3-c8390e79ec6a,305c9860-c0db-49e6-889f-6199c8cdede1,f3661ac0-db68-46b2-9eb4-ba7bd401ef58,1,1758.24,1758.24
450486f1-d519-45e5-a908-5ac44547cd20,6d6c09a5-b80a-46f5-98c8-c2829b4b5d76,7d9cfb6c-9abf-4d60-b8d7-eec4bd11371c,3,598.42,1795.26
6a9006cc-0b04-4ae3-8603-91aa6cda130c,c6fd0b1b-b988-4f65-96da-f8651ed35f66,72519764-0683-4513-a2d5-8515611c9e7e,3,1270.82,3812.46
80e0a565-8454-4eb7-b6ba-1bb33f255423,b46bef7e-94a4-49fe-bb68-306637bb7d7d,c4a3c5cc-141a-4d96-a36a-44424b3cd5eb,1,1191.05,1191.05
97208de7-72ce-4fa7-b5b8-9989adae97b4,cde841da-2c6f-418c-8d1f-cedcf7f58ab6,7d253fec-5adc-4288-9de3-fa6365e9dac5,3,450.51,1351.53
8146f8f1-67c7-4281-ae88-2a8b1dc8a73b,00b2bb7f-34ca-47e1-b0e4-f942a362d9b0,0c15dcc0-ec72-40e2-be21-f8afa3f0f58f,3,1108.58,3325.74
2d71bc9e-f545-47da-94a2-901c92b810ad,80824e5d-9505-40b1-938c-c443fafae66d,181223dc-6a4c-4ac9-8fc3-15f536a24dc9,2,1120.6,2241.2
2830576f-d315-4f3d-b20e-44e9b51ca458,29db9415-ee3a-4c1b-a20a-3ffd16bfe7cd,12b26915-1444-4430-8538-ec9c379c01d2,2,887.11,1774.22
e000d50e-3fb8-478a-8a3a-bfc17d5d52e0,3aed5f47-f7d6-42c5-8468-bab34a56556f,c4a3c5cc-141a-4d96-a36a-44424b3cd5eb,3,1191.05,3573.15
cdf46cbb-def5-4878-9261-0a8f935d2df2,c728b470-4837-4a5b-9aa3-63153e92f986,be03104b-3136-465c-81c8-d36b467670b7,3,379.6,1138.8
ba20b021-92b0-456d-9b09-680815e1a297,be341057-4f95-489e-b5f7-57143e6b688f,f3661ac0-db68-46b2-9eb4-ba7bd401ef58,3,1758.24,5274.72
15721758-8b41-4e82-a284-825ef4c00d13,b46bef7e-94a4-49fe-bb68-306637bb7d7d,21637a29-aa29-4e59-a5a9-a65499464720,3,1504.75,4514.25
30a9ca01-7eda-4f6b-bd2d-2267c53e4b4b,8c603610-7d05-472a-840f-7806ec8d878c,96fd2371-3504-453a-bb75-5a4950dc26a4,1,1002.95,1002.95
82074943-9bab-495d-97e9-c89bf8379d17,227ad6cf-57ad-42db-bda2-dd6c54b7fd90,181223dc-6a4c-4ac9-8fc3-15f536a24dc9,1,1120.6,1120.6
cddbe945-5edd-40b7-bf26-71636fab0ed9,0404c215-10fe-492f-b745-727ff559616b,d4b2d20a-8bec-43c9-85ab-4235762eaab7,3,139.9,419.7
d88f9ead-7059-4ca5-8ccf-18e1a865bb07,ee923f85-ae08-43c7-bb6e-e62fd7b8794d,5ffdbf64-fa20-4d61-9d68-dc208b8875a5,2,498.59,997.18
